publisher_id,publication_date,book_id
56,2006-01-01,8495
906,2005-09-27,8496
188,1998-10-01,8497
1017,1999-11-03,8498
1017,1999-11-03,8499
169,2006-09-26,8500
133,1995-05-10,8501
489,1997-05-01,8502
100,2001-03-01,8503
1889,2001-09-24,8504
279,2001-02-13,8505
103,2006-02-14,8506
7,2000-05-02,8507
454,2000-01-01,8508
308,2001-08-01,8509
1387,1999-02-01,8510
55,1985-11-12,8511
575,1992-05-01,8512
44,2001-09-08,8513
1528,1989-07-01,8514
55,2004-03-02,8515
673,1992-09-01,8516
64,2005-09-06,8517
281,2003-07-01,8518
690,2004-04-30,8519
1890,1987-09-01,8520
431,2001-04-29,8521
33,1994-02-01,8522
7,1989-10-28,8523
484,1996-10-01,8524
152,2001-09-04,8525
1891,1999-11-01,8526
1853,1990-11-18,8527
1892,2006-08-01,8528
1893,1994-08-01,8529
31,1988-12-31,8530
279,2005-06-14,8531
1894,1985-12-01,8532
5,1991-09-13,8533
1260,1998-06-01,8534
1459,2002-06-17,8535
112,1992-06-30,8536
1895,1987-01-15,8537
285,2011-09-01,8538
752,2005-03-31,8539
38,2000-09-15,8540
306,2004-12-01,8541
54,1981-08-30,8542
138,1998-06-18,8543
54,1962-07-30,8544
1896,1999-05-10,8545
56,1970-07-30,8546
103,2005-08-01,8547
192,2003-06-17,8548
1897,2006-10-01,8549
552,2005-02-15,8550
132,2006-04-25,8551
1898,2004-08-01,8552
279,2004-04-27,8553
1899,2001-03-20,8554
1900,2006-11-01,8555
1899,2003-07-19,8556
55,2005-06-07,8557
279,2003-12-30,8558
279,2002-12-10,8559
1899,2003-04-24,8560
179,2006-06-06,8561
1901,2007-01-02,8562
1145,2002-03-07,8563
1902,1995-11-01,8564
64,2000-10-17,8565
64,1996-11-05,8566
74,2002-05-01,8567
56,1987-08-04,8568
56,1993-07-01,8569
552,1997-01-07,8570
297,1990-10-01,8571
169,2007-01-23,8572
128,2007-07-01,8573
195,2005-07-26,8574
120,2005-10-01,8575
11,1997-05-20,8576
1903,2003-03-06,8577
1904,2006-08-01,8578
1077,2007-01-03,8579
1905,1984-06-01,8580
33,2003-09-09,8581
7,2005-08-30,8582
264,2001-12-15,8583
54,2005-04-07,8584
390,2004-10-01,8585
668,1996-04-01,8586
668,1991-09-01,8587
668,2003-02-01,8588
668,2001-12-01,8589
85,2000-08-15,8590
144,2001-05-01,8591
127,2001-09-06,8592
1627,2004-07-01,8593
1906,2005-04-01,8594
1079,2006-05-04,8595
1907,2003-10-01,8596
279,2001-12-11,8597
56,1998-12-01,8598
138,1999-05-06,8599
438,2003-08-26,8600
323,2003-10-28,8601
10,1979-07-25,8602
283,2005-12-01,8603
469,2001-10-16,8604
779,2004-11-30,8605
11,2007-01-30,8606
1908,2003-02-25,8607
1909,1964-03-18,8608
68,1995-01-01,8609
647,2001-06-20,8610
87,1994-04-16,8611
62,2003-05-05,8612
1066,2002-03-21,8613
62,1984-11-30,8614
288,1998-07-03,8615
288,1998-07-03,8616
250,2006-09-01,8617
103,2003-12-23,8618
578,2002-08-01,8619
864,2002-05-01,8620
1910,1979-09-06,8621
701,2002-01-10,8622
62,2003-04-28,8623
180,1998-06-06,8624
1911,2002-09-14,8625
57,1968-11-01,8626
54,1982-03-25,8627
102,2002-09-15,8628
1912,2005-09-01,8629
359,2003-09-10,8630
1913,2003-04-21,8631
138,2005-05-26,8632
1914,2003-03-01,8633
62,2003-05-01,8634
1398,2000-05-08,8635
701,2002-01-10,8636
1066,2012-07-15,8637
488,2003-03-06,8638
33,2000-03-14,8639
166,2000-04-06,8640
132,1989-08-01,8641
563,2006-04-06,8642
1915,1994-03-31,8643
120,2005-06-02,8644
121,2003-09-17,8645
1916,2010-01-01,8646
193,1999-04-13,8647
1917,2005-11-16,8648
1918,2007-01-09,8649
744,2006-04-21,8650
48,2004-10-11,8651
1919,1989-11-01,8652
174,2005-04-22,8653
1920,1983-10-01,8654
737,2006-09-05,8655
652,2004-02-05,8656
33,1989-04-23,8657
115,2005-12-27,8658
1255,2007-02-15,8659
756,1996-10-07,8660
179,2006-02-14,8661
1921,2007-07-31,8662
1921,2007-02-01,8663
1627,2006-02-01,8664
1627,2002-02-02,8665
1627,2004-02-01,8666
27,2004-06-15,8667
1921,2005-10-01,8668
1627,2006-09-01,8669
1627,2003-02-01,8670
576,1993-01-01,8671
500,2005-09-27,8672
348,2001-01-18,8673
500,1994-04-27,8674
139,1992-03-01,8675
73,2007-01-16,8676
169,2004-06-01,8677
68,2004-05-25,8678
73,2006-03-21,8679
1922,2004-05-25,8680
10,2004-05-25,8681
1923,2013-04-01,8682
121,2006-10-17,8683
1924,1996-10-01,8684
1077,2005-11-01,8685
121,2006-05-17,8686
815,2004-02-03,8687
98,2005-11-29,8688
469,2006-07-25,8689
514,2005-03-30,8690
56,2002-07-25,8691
514,2002-12-01,8692
514,2005-06-12,8693
514,2003-09-15,8694
514,2006-04-01,8695
514,2005-10-12,8696
514,2000-01-01,8697
514,2004-08-15,8698
514,2005-12-03,8699
60,2002-04-01,8700
415,1999-02-15,8701
56,2007-03-01,8702
67,1999-09-03,8703
56,1994-04-28,8704
100,2006-07-04,8705
67,2006-07-01,8706
59,1997-04-22,8707
34,2003-06-19,8708
10,1981-02-01,8709
1925,2005-03-25,8710
44,2002-01-05,8711
44,2005-04-16,8712
475,2004-07-01,8713
768,2005-10-01,8714
768,2003-07-18,8715
44,2003-01-04,8716
44,2004-01-01,8717
1926,2005-03-15,8718
1925,2007-01-01,8719
33,2001-09-11,8720
653,1998-06-01,8721
33,1998-07-28,8722
33,2001-10-04,8723
33,2002-01-03,8724
513,1998-04-01,8725
44,2005-10-01,8726
128,1995-06-01,8727
1927,1994-08-14,8728
71,1992-10-01,8729
1702,2004-05-01,8730
390,1995-06-01,8731
376,2004-05-24,8732
104,2006-05-01,8733
304,2000-11-20,8734
435,2006-06-01,8735
1451,1980-01-01,8736
61,2006-05-30,8737
304,2007-05-29,8738
71,2002-02-01,8739
437,2004-02-12,8740
1928,2005-03-08,8741
115,2005-05-01,8742
127,2004-02-03,8743
1929,2004-11-01,8744
1930,2003-02-01,8745
851,1997-01-31,8746
1079,2004-10-26,8747
574,2006-04-25,8748
199,2004-08-25,8749
844,2005-12-27,8750
637,2004-07-11,8751
637,2004-07-11,8752
637,2004-07-11,8753
1931,2006-11-21,8754
1654,2001-10-25,8755
1654,2002-10-25,8756
1086,2007-01-30,8757
637,2007-09-10,8758
281,2005-09-01,8759
1932,2001-04-01,8760
1479,2007-04-10,8761
177,2003-06-01,8762
10,2004-08-03,8763
1933,2000-01-01,8764
515,2000-05-02,8765
10,2002-05-28,8766
1616,2003-02-01,8767
652,2005-01-20,8768
509,1999-02-01,8769
319,1991-07-01,8770
319,2002-01-01,8771
319,1998-09-01,8772
319,2002-01-01,8773
956,2008-03-01,8774
435,2003-04-01,8775
1934,2002-04-01,8776
956,2000-11-02,8777
33,2000-10-10,8778
1935,2001-06-15,8779
1120,2005-10-04,8780
1606,1995-03-01,8781
100,2000-10-01,8782
1936,2007-09-01,8783
104,1992-10-15,8784
1937,2006-10-01,8785
1938,2006-06-30,8786
1180,2005-10-01,8787
62,1979-02-15,8788
1939,2006-03-02,8789
1079,1996-09-01,8790
33,1995-12-04,8791
396,1992-11-01,8792
33,2002-01-29,8793
127,2006-10-03,8794
1368,2005-04-29,8795
638,2007-01-10,8796
1940,1996-01-01,8797
158,2004-09-01,8798
209,2004-09-01,8799
268,1997-09-16,8800
226,1994-04-17,8801
229,1988-01-01,8802
323,2004-03-23,8803
121,1992-08-17,8804
121,1992-04-17,8805
1941,1994-04-17,8806
121,2007-05-17,8807
64,1998-06-19,8808
1671,2002-10-18,8809
432,2005-06-30,8810
465,1978-08-01,8811
64,2005-09-20,8812
1942,1999-11-01,8813
104,2005-11-28,8814
121,2004-07-22,8815
355,2005-10-04,8816
59,2006-06-23,8817
112,2003-10-14,8818
744,1982-07-22,8819
210,2006-07-01,8820
59,2006-07-07,8821
210,2004-10-19,8822
1565,2004-10-07,8823
266,1994-10-20,8824
4,2003-08-05,8825
90,2007-03-27,8826
62,1998-05-02,8827
149,2004-12-02,8828
226,2000-12-01,8829
359,2006-08-28,8830
279,2002-01-08,8831
484,2003-06-23,8832
735,1997-10-17,8833
390,2004-07-01,8834
390,2012-03-21,8835
1369,2006-08-04,8836
717,1996-05-01,8837
1369,2001-10-15,8838
1933,2001-01-09,8839
637,2005-08-30,8840
637,1999-07-15,8841
1079,2002-12-01,8842
210,2005-05-27,8843
210,2005-05-01,8844
1943,2006-09-12,8845
1514,2003-06-11,8846
56,1989-06-29,8847
1944,2004-04-15,8848
56,1991-08-01,8849
415,1997-01-15,8850
1926,2005-01-11,8851
492,2006-04-19,8852
1945,2002-10-24,8853
1946,1987-10-01,8854
1947,1998-08-24,8855
1502,2002-03-18,8856
1948,2005-10-01,8857
10,2005-08-16,8858
1283,2006-05-01,8859
639,2006-10-05,8860
314,2007-01-01,8861
1949,2003-10-01,8862
766,1997-10-15,8863
96,2006-10-03,8864
96,2007-04-10,8865
760,1981-01-01,8866
110,2007-03-06,8867
842,2006-11-01,8868
501,2006-05-04,8869
501,2006-07-06,8870
844,1997-02-10,8871
501,2006-08-03,8872
16,2000-06-13,8873
1950,2005-06-29,8874
759,2005-06-01,8875
94,1984-02-12,8876
1726,1999-11-12,8877
94,2004-09-28,8878
94,2003-09-23,8879
94,2009-09-09,8880
94,2003-01-28,8881
94,2004-04-27,8882
1951,2006-01-01,8883
359,2006-12-28,8884
279,2005-10-25,8885
158,2006-05-01,8886
100,2000-03-01,8887
170,2005-08-02,8888
170,2005-09-01,8889
662,2001-12-01,8890
190,1992-08-01,8891
33,1999-07-27,8892
224,2005-03-15,8893
112,1992-06-02,8894
33,1995-09-26,8895
319,1996-03-12,8896
33,1995-06-24,8897
33,2001-04-10,8898
33,1996-10-01,8899
1143,1992-04-01,8900
33,1995-06-24,8901
1952,1977-12-01,8902
206,1997-01-23,8903
699,2005-08-01,8904
1512,2006-10-01,8905
699,1988-04-22,8906
169,2003-09-30,8907
27,2005-09-13,8908
240,2002-02-21,8909
1953,2005-05-05,8910
489,2002-08-20,8911
1954,2001-02-06,8912
845,1998-05-01,8913
133,2000-02-02,8914
68,2005-09-13,8915
240,2002-07-04,8916
699,2001-11-01,8917
699,2005-04-01,8918
806,2006-08-03,8919
699,2005-04-01,8920
760,2006-07-25,8921
1117,1999-02-04,8922
380,2005-10-01,8923
699,2005-08-01,8924
71,2001-07-31,8925
699,2006-10-02,8926
169,2001-11-06,8927
1955,1999-01-01,8928
27,2004-09-28,8929
1168,2001-10-18,8930
489,1999-09-08,8931
169,2004-04-01,8932
486,2003-01-01,8933
1082,2003-06-01,8934
1956,2002-08-24,8935
53,2004-07-01,8936
575,1988-09-01,8937
994,1994-08-01,8938
306,2006-11-28,8939
1338,2001-10-09,8940
602,2006-10-05,8941
188,2002-11-05,8942
127,1989-01-13,8943
1957,2006-10-01,8944
102,1990-05-21,8945
1958,1987-07-30,8946
415,2003-10-10,8947
46,1999-05-15,8948
11,1981-11-12,8949
1959,1992-02-28,8950
1960,2005-11-01,8951
1961,2007-02-06,8952
1962,2002-12-25,8953
1121,2006-09-26,8954
578,2006-02-07,8955
740,1987-06-01,8956
24,1989-02-28,8957
306,1989-05-01,8958
11,2004-05-04,8959
10,2011-11-29,8960
759,2004-10-07,8961
369,1986-06-01,8962
271,1995-04-25,8963
1963,1999-10-01,8964
41,1991-01-10,8965
1494,2006-02-01,8966
1127,2005-12-27,8967
1627,2000-01-01,8968
1475,1994-12-23,8969
55,1998-02-01,8970
463,1989-03-23,8971
1627,1998-01-01,8972
89,2000-11-10,8973
89,1997-11-06,8974
100,2008-01-25,8975
132,1989-10-01,8976
1926,2006-11-08,8977
1964,1990-04-26,8978
959,2005-04-26,8979
1802,1994-12-01,8980
95,1994-07-01,8981
215,2005-11-08,8982
44,2002-09-14,8983
389,2005-12-27,8984
1965,2005-08-01,8985
1753,2006-11-01,8986
578,2006-05-09,8987
1434,2006-09-26,8988
11,1993-08-03,8989
1966,1998-07-16,8990
100,2005-05-01,8991
5,1988-08-12,8992
1616,2000-12-01,8993
819,1996-03-19,8994
98,2000-06-06,8995
501,2000-03-02,8996
1967,2002-11-27,8997
1806,1999-08-01,8998
1968,1992-10-01,8999
1117,2006-10-05,9000
1969,2007-02-01,9001
128,2000-06-01,9002
1077,2004-10-01,9003
1077,2007-01-03,9004
1970,2006-06-01,9005
1606,2006-04-04,9006
192,2000-10-18,9007
100,2005-03-01,9008
100,1995-03-01,9009
1671,2004-05-04,9010
476,2005-10-01,9011
1971,1995-10-01,9012
132,1993-09-01,9013
325,1972-06-23,9014
132,1993-09-01,9015
149,2003-12-11,9016
11,1998-02-24,9017
1575,1999-03-12,9018
166,1996-04-10,9019
1972,2005-09-01,9020
5,2005-09-27,9021
5,2006-09-05,9022
5,2006-09-05,9023
5,1996-09-01,9024
319,1979-03-29,9025
5,2007-12-18,9026
98,1977-11-12,9027
475,1994-02-01,9028
861,2005-01-01,9029
99,1993-12-01,9030
5,2002-12-01,9031
866,1994-10-01,9032
5,2006-09-05,9033
100,1995-06-01,9034
428,2002-12-01,9035
99,2001-05-01,9036
219,1988-07-01,9037
5,2000-07-05,9038
54,2006-10-31,9039
1973,2003-10-10,9040
1974,2006-08-13,9041
279,2000-09-12,9042
137,1997-02-01,9043
77,2006-03-28,9044
854,2004-01-05,9045
44,1995-11-15,9046
1117,2003-11-06,9047
701,2002-01-10,9048
57,2001-04-15,9049
1265,2004-10-20,9050
1975,2004-01-01,9051
1027,2006-10-30,9052
132,1996-10-01,9053
139,1993-10-01,9054
139,1996-04-01,9055
1976,2004-07-30,9056
288,1998-10-29,9057
1977,2004-07-01,9058
89,1983-01-01,9059
1907,2006-07-01,9060
125,2007-02-27,9061
125,2007-03-27,9062
232,2006-01-19,9063
737,2006-11-06,9064
1978,2006-11-15,9065
1979,2006-05-30,9066
133,1997-08-07,9067
1980,1998-06-01,9068
1981,1978-04-15,9069
121,2000-10-17,9070
678,2003-01-01,9071
369,2003-03-04,9072
612,1999-09-02,9073
1014,2002-09-01,9074
64,1995-02-05,9075
965,2003-08-05,9076
179,2001-01-16,9077
1421,1998-04-01,9078
100,2006-04-25,9079
132,2002-04-30,9080
789,2006-09-25,9081
789,2007-03-19,9082
1437,2005-12-31,9083
1085,2006-09-12,9084
98,2006-10-31,9085
98,2005-10-25,9086
5,2005-12-27,9087
469,2007-01-30,9088
98,2007-01-30,9089
1079,2005-10-01,9090
469,2003-09-15,9091
98,2007-04-24,9092
98,2004-10-26,9093
666,2000-07-01,9094
789,2007-01-15,9095
469,2006-11-07,9096
98,2003-09-30,9097
815,2006-12-05,9098
666,2005-09-29,9099
469,2006-08-08,9100
666,1998-09-01,9101
98,2002-04-23,9102
98,2004-08-31,9103
469,2004-01-27,9104
283,2004-10-01,9105
469,2005-08-02,9106
469,2006-04-11,9107
501,2002-10-03,9108
789,2005-04-02,9109
666,2001-09-01,9110
154,2005-04-15,9111
492,2007-02-27,9112
469,2003-08-05,9113
1982,2005-04-02,9114
789,2005-04-02,9115
469,2006-08-23,9116
469,2006-02-28,9117
98,2004-11-23,9118
349,2006-07-11,9119
92,1996-11-22,9120
1172,2004-11-01,9121
1122,2005-10-01,9122
1122,2006-09-26,9123
937,1984-02-23,9124
168,2003-10-07,9125
317,2006-09-04,9126
1983,2006-10-17,9127
695,2006-10-03,9128
682,2003-05-16,9129
682,2002-01-09,9130
179,1988-06-01,9131
1002,2005-10-10,9132
1524,2007-03-01,9133
1079,2005-11-01,9134
172,2005-10-18,9135
1532,2005-02-15,9136
1235,2005-05-01,9137
1984,2010-01-01,9138
155,2006-09-01,9139
1985,1986-12-01,9140
142,2002-11-05,9141
229,2004-10-18,9142
193,1996-03-01,9143
737,1992-09-22,9144
1986,2001-02-01,9145
12,2004-02-04,9146
1987,1999-11-01,9147
121,2006-04-17,9148
1040,1997-12-01,9149
172,1998-12-01,9150
105,2005-08-04,9151
33,2001-01-09,9152
64,2001-08-02,9153
1988,2000-09-01,9154
55,2006-03-07,9155
7,1998-09-01,9156
1866,1999-02-16,9157
1746,1992-10-01,9158
896,1997-01-01,9159
1594,2016-12-30,9160
49,2003-07-01,9161
121,2002-06-17,9162
222,2001-05-01,9163
49,1995-12-29,9164
1989,1993-11-01,9165
283,2003-06-01,9166
517,2003-09-01,9167
517,2004-01-01,9168
602,2005-03-17,9169
1990,2002-01-14,9170
5,2006-02-28,9171
1991,2002-10-01,9172
59,2011-11-02,9173
1046,1998-01-15,9174
1046,2001-02-16,9175
1046,1998-12-08,9176
959,2006-01-01,9177
390,1999-09-01,9178
390,1989-10-01,9179
1172,2006-07-01,9180
815,2006-06-20,9181
1992,2005-02-25,9182
170,2007-07-17,9183
159,2007-05-29,9184
558,2002-01-25,9185
159,2003-06-24,9186
1421,1996-12-25,9187
1077,2005-08-01,9188
1077,2002-05-01,9189
1077,2007-04-07,9190
1110,2007-06-01,9191
929,1991-12-12,9192
605,2005-07-26,9193
566,2001-11-01,9194
314,2006-12-26,9195
314,2005-12-06,9196
231,2001-05-01,9197
959,2001-09-01,9198
68,2004-10-01,9199
68,2004-07-01,9200
324,2006-01-01,9201
797,2006-06-13,9202
1993,2002-01-16,9203
670,2002-04-08,9204
670,2004-11-01,9205
437,1997-12-31,9206
158,2000-09-12,9207
277,1994-08-01,9208
158,2000-05-19,9209
405,2010-01-22,9210
1994,2006-07-28,9211
1995,1973-02-12,9212
1996,1992-01-01,9213
219,2008-12-14,9214
33,2005-10-18,9215
75,1999-01-26,9216
33,2006-08-08,9217
1928,2001-04-24,9218
133,2000-02-02,9219
314,1996-01-17,9220
314,2004-11-09,9221
314,2006-10-17,9222
509,2006-05-02,9223
509,2006-11-01,9224
1997,1979-01-01,9225
552,1995-04-25,9226
437,2005-06-04,9227
1998,1987-10-01,9228
1120,2007-01-02,9229
1120,2001-11-01,9230
888,2005-09-06,9231
1120,2005-11-01,9232
1750,1990-10-03,9233
1120,1999-07-01,9234
159,2006-10-31,9235
1404,2006-12-26,9236
1654,2002-04-24,9237
159,2003-05-27,9238
159,2005-10-25,9239
1086,2006-01-31,9240
1075,1997-03-13,9241
376,2006-09-18,9242
132,2006-11-28,9243
1702,2006-05-01,9244
1702,2006-09-01,9245
318,1980-09-12,9246
115,2003-01-06,9247
258,2003-05-01,9248
1353,1993-07-01,9249
744,2006-01-01,9250
258,1981-10-15,9251
771,2003-10-27,9252
1999,2001-09-10,9253
55,1976-08-01,9254
56,2006-09-28,9255
68,1970-11-28,9256
284,2005-02-03,9257
473,2000-09-19,9258
11,2002-10-29,9259
98,1991-09-13,9260
98,1996-10-01,9261
2000,2006-10-31,9262
98,2003-02-25,9263
2001,2006-10-01,9264
104,2004-05-01,9265
104,2009-01-01,9266
104,2005-10-01,9267
1140,2001-10-03,9268
2002,2005-08-15,9269
2003,1992-03-12,9270
2004,1998-04-24,9271
1028,1996-02-05,9272
59,2011-11-17,9273
632,2005-09-26,9274
2005,2003-01-01,9275
2005,2003-01-01,9276
2005,2003-01-01,9277
2005,2004-01-01,9278
2005,2004-01-01,9279
314,1996-10-18,9280
149,2007-03-01,9281
575,1991-05-01,9282
1451,1987-06-01,9283
2006,2005-01-18,9284
103,1990-09-17,9285
149,1995-12-19,9286
2007,2007-02-28,9287
1894,2006-10-01,9288
514,1995-03-01,9289
2008,2005-09-08,9290
148,2002-12-25,9291
140,2005-06-07,9292
120,2004-11-01,9293
284,1994-02-01,9294
279,2004-12-28,9295
987,2008-02-28,9296
56,2001-12-31,9297
56,1995-06-01,9298
61,2006-10-24,9299
1606,1999-03-01,9300
61,2007-03-27,9301
1654,2006-01-24,9302
1654,2000-08-25,9303
428,1994-02-24,9304
1606,1997-10-01,9305
95,1998-12-01,9306
602,1996-11-01,9307
78,2002-03-18,9308
184,2007-04-24,9309
104,2002-10-28,9310
104,1999-10-25,9311
128,2000-01-01,9312
104,2000-09-25,9313
104,1999-10-25,9314
767,1998-03-15,9315
754,1994-08-01,9316
169,2005-09-20,9317
2009,2003-09-01,9318
209,2007-09-01,9319
2010,2004-05-13,9320
1077,1996-05-01,9321
2011,2005-02-11,9322
149,1999-11-25,9323
62,1998-01-13,9324
62,1990-09-13,9325
509,2005-02-01,9326
1419,1999-12-10,9327
2012,2001-12-28,9328
631,2003-02-01,9329
2013,2005-09-01,9330
131,2007-02-01,9331
34,2001-12-23,9332
1514,2004-01-07,9333
1419,1995-03-01,9334
514,2005-05-01,9335
2014,1997-07-22,9336
169,1986-04-18,9337
128,1992-12-31,9338
169,1984-09-05,9339
169,1994-04-22,9340
2015,2004-01-15,9341
2016,1993-10-06,9342
390,1992-10-31,9343
1937,2005-09-01,9344
646,2006-07-01,9345
2017,2005-06-02,9346
396,2001-12-01,9347
33,2006-06-01,9348
1079,2007-04-19,9349
1695,1973-01-11,9350
2018,2002-01-20,9351
2018,2003-01-20,9352
2018,2003-06-21,9353
2018,2002-09-21,9354
2018,2004-07-22,9355
56,1995-01-31,9356
568,2005-05-01,9357
1038,2006-06-01,9358
33,1999-07-01,9359
2019,2010-02-05,9360
1605,2004-09-15,9361
1256,2004-12-15,9362
552,2005-04-07,9363
159,2005-10-25,9364
159,2001-05-01,9365
159,2005-05-24,9366
2020,2002-07-30,9367
159,2003-03-25,9368
159,2003-11-25,9369
9,2002-02-12,9370
744,1997-08-15,9371
4,2004-04-06,9372
95,1986-05-01,9373
501,1995-02-02,9374
258,2001-11-27,9375
2021,1900-01-01,9376
1240,2006-11-03,9377
132,1984-01-01,9378
132,1995-08-01,9379
331,2006-02-14,9380
331,2002-07-01,9381
331,2006-05-09,9382
331,2008-09-09,9383
331,2005-08-23,9384
331,2007-07-10,9385
56,1994-02-24,9386
2022,2000-01-30,9387
62,1996-11-28,9388
854,2003-06-16,9389
854,2007-02-06,9390
104,2004-06-07,9391
1607,2004-08-03,9392
492,2003-12-30,9393
704,2006-05-09,9394
2023,2002-06-20,9395
258,1996-11-08,9396
700,2003-06-02,9397
270,1987-10-01,9398
306,2007-03-06,9399
212,2012-10-23,9400
575,2006-05-02,9401
306,2005-08-02,9402
89,2004-02-21,9403
575,1994-03-01,9404
1627,2006-01-31,9405
757,2007-01-17,9406
2024,1998-04-14,9407
744,2000-11-22,9408
690,2005-02-03,9409
2025,2007-01-02,9410
159,2002-04-30,9411
546,2000-09-05,9412
2026,2006-11-30,9413
95,2006-11-01,9414
2027,2006-09-01,9415
1283,2005-09-01,9416
169,2005-03-01,9417
169,2002-05-28,9418
169,1995-08-04,9419
169,2005-01-18,9420
1469,2000-12-01,9421
2028,2006-10-17,9422
2029,2006-11-01,9423
158,2000-09-08,9424
54,2000-08-31,9425
127,2004-05-06,9426
112,2004-04-06,9427
64,1995-12-06,9428
54,1997-08-28,9429
229,1992-05-01,9430
638,2002-09-01,9431
25,2006-05-30,9432
2030,2005-08-02,9433
538,1987-03-01,9434
2031,2001-09-01,9435
415,2005-01-01,9436
109,2001-09-19,9437
56,2003-01-28,9438
2032,2003-06-05,9439
164,2006-12-01,9440
1473,2002-09-01,9441
34,2006-08-05,9442
2033,2002-02-08,9443
387,2007-02-19,9444
1017,2003-06-03,9445
2034,1982-03-01,9446
109,2006-11-03,9447
62,2001-04-23,9448
209,1992-05-26,9449
355,2004-06-22,9450
633,2001-01-01,9451
952,1993-09-01,9452
75,2003-01-14,9453
369,1990-07-01,9454
149,2004-07-08,9455
575,1995-12-01,9456
217,1999-10-15,9457
272,2002-06-28,9458
138,2004-04-29,9459
54,1996-01-01,9460
60,2004-10-21,9461
82,2003-08-01,9462
701,2002-07-15,9463
109,1994-06-01,9464
10,1995-03-28,9465
2035,2001-10-01,9466
11,1987-07-12,9467
581,2002-11-08,9468
33,2005-04-05,9469
1253,2005-09-27,9470
690,2006-03-08,9471
1,2003-10-01,9472
2036,2005-07-05,9473
532,2003-04-03,9474
1745,2006-08-03,9475
884,2006-04-11,9476
637,2002-09-16,9477
89,2006-11-07,9478
704,1991-10-08,9479
629,2002-09-06,9480
2037,1980-10-01,9481
138,2002-07-18,9482
2038,2004-04-30,9483
839,2002-09-25,9484
1364,2006-02-01,9485
159,2004-03-30,9486
980,2002-01-30,9487
439,1984-10-01,9488
390,1999-10-01,9489
390,2003-02-01,9490
911,2001-09-01,9491
137,1998-11-01,9492
690,2004-11-29,9493
169,2004-09-21,9494
814,2005-10-25,9495
128,2005-10-04,9496
697,2007-03-06,9497
1291,2006-03-09,9498
57,1967-07-06,9499
632,2000-09-13,9500
233,1991-03-20,9501
4,2006-10-03,9502
158,1994-10-31,9503
169,2006-10-31,9504
1402,2001-04-09,9505
100,2001-10-02,9506
535,2002-12-01,9507
575,2004-01-06,9508
575,2004-01-06,9509
2039,2005-06-03,9510
575,2005-09-06,9511
100,2007-06-05,9512
47,2007-03-27,9513
2040,1989-12-01,9514
56,2016-08-16,9515
207,2009-01-16,9516
207,1989-01-01,9517
16,2007-01-09,9518
827,2002-03-05,9519
241,1998-01-01,9520
59,1998-12-23,9521
865,2005-10-01,9522
2041,2005-07-16,9523
18,2004-08-30,9524
108,2004-02-17,9525
233,1990-10-02,9526
1338,2006-07-03,9527
169,1997-05-01,9528
2042,2003-07-01,9529
68,2007-12-26,9530
297,2002-10-14,9531
321,1986-10-01,9532
172,1999-03-03,9533
1430,2007-10-01,9534
415,1998-04-15,9535
2043,2006-02-18,9536
62,1985-03-28,9537
229,1992-03-01,9538
229,1992-09-22,9539
102,1994-09-11,9540
62,2004-01-26,9541
2044,2005-10-01,9542
2045,2004-09-09,9543
2046,2004-01-01,9544
1606,1990-05-01,9545
163,1993-01-01,9546
2047,1979-05-12,9547
1295,2005-01-01,9548
2,1991-01-01,9549
1974,2007-02-01,9550
1852,2003-07-03,9551
100,2003-04-29,9552
158,2006-09-05,9553
100,2000-12-01,9554
2048,2001-01-01,9555
197,2005-01-01,9556
2030,2007-02-11,9557
121,2001-05-17,9558
455,2006-08-15,9559
268,2002-10-08,9560
886,2003-07-03,9561
49,2006-03-01,9562
33,1991-07-02,9563
212,2012-07-10,9564
705,2004-08-20,9565
1145,1999-12-02,9566
2049,2000-01-01,9567
2049,2000-11-01,9568
25,1990-01-22,9569
25,1996-01-05,9570
334,1980-09-01,9571
212,2000-02-11,9572
1110,2017-03-07,9573
365,2003-04-24,9574
2050,2004-02-04,9575
190,2001-12-01,9576
207,2003-09-09,9577
229,1992-01-01,9578
229,1998-03-15,9579
670,2013-10-25,9580
54,1977-09-29,9581
138,1999-01-28,9582
56,1998-03-01,9583
108,2005-07-05,9584
195,2003-04-05,9585
2051,2002-10-31,9586
2052,1977-09-01,9587
1176,1998-10-26,9588
2053,2005-08-15,9589
2054,2006-06-28,9590
23,2004-12-28,9591
2055,2002-12-16,9592
1454,2001-09-18,9593
1437,2006-08-01,9594
2056,2006-11-28,9595
1347,1999-10-05,9596
913,1993-10-05,9597
279,2002-06-11,9598
284,1985-07-01,9599
238,1982-06-01,9600
190,1989-05-15,9601
128,1998-01-01,9602
2057,1981-11-06,9603
218,1984-10-01,9604
144,2005-08-23,9605
1803,2006-01-17,9606
1803,2007-02-17,9607
84,2005-10-18,9608
2023,2001-03-15,9609
2023,2002-10-21,9610
827,2001-12-04,9611
1047,2002-07-01,9612
2058,2012-09-10,9613
827,2002-07-09,9614
1047,2002-07-01,9615
2059,1997-09-15,9616
2060,2003-01-10,9617
1640,2004-04-25,9618
714,2005-06-21,9619
1538,1999-12-17,9620
1538,1999-07-30,9621
2061,1999-07-01,9622
33,2007-03-13,9623
179,1998-09-08,9624
2062,2006-03-28,9625
71,2006-04-01,9626
2063,2002-03-04,9627
2063,2005-10-01,9628
1075,1996-05-09,9629
