author_id,author_name
3271,"Richard Stoneman"
3272,"Garth Nix"
3273,"Fred Chappell"
3274,"Mark Rudman"
3275,"Elaine Terranova"
3276,"Richard Elman"
3277,"Katharine Washburn"
3278,"George D. Economou"
3279,"Prima Publishing"
3280,"Joyce Meyer"
3281,"Brenda Joyce"
3282,"Miriam Toews"
3283,"Marilyn Herbert"
3284,"Dorothy Dunnett"
3285,"Stuart McLean"
3286,"David Michaels"
3287,"Raymond Benson"
3288,"Douglas E. Winter"
3289,"Kathleen Banks Freeman"
3290,"Hermann Alexander Diels"
3291,"Philip Ellis Wheelwright"
3292,"Geoffrey S. Kirk"
3293,"John Earle Raven"
3294,"Catherine Osborne"
3295,"Ted Honderich"
3296,"Anaximander "
3297,"Anaximenes "
3298,"Empedocles "
3299,"Gorgias of Leontini"
3300,"Heraclitus "
3301,"Parmenides "
3302,"Protagoras "
3303,"Pythagoras "
3304,"Thales "
3305,"Thrasymachus "
3306,"Zeno of Elea"
3307,"María Eugenia Ciocchini Suárez"
3308,"Catherine Thimmesh"
3309,"Melissa Sweet"
3310,"Stanley Coren"
3311,"Michael J. Gelb"
3312,"Jane Walmsley"
3313,"Terry Cole-Whittaker"
3314,"Jiddu Krishnamurti"
3315,"D. Rajagopal"
3316,"Pam Johnson-Bennett"
3317,"Giuliana DePandi"
3318,"Howard W. Stone"
3319,"James O. Duke"
3320,"Hirohiko Araki"
3321,"Ben Avery"
3322,"Mike S. Miller"
3323,"Mike Crowell"
3324,"Roy Dotrice"
3325,"Charles de Lint"
3326,"James W. Loewen"
3327,"Miguel Serrano"
3328,"Hilda Rosner"
3329,"Jelena Bojić"
3330,"Kyoko Hikawa"
3331,"Yuko Sawada"
3332,"Freeman Wong"
3333,"Takehiko Inoue"
3334,"CLAMP "
3335,"William Flanagan"
3336,"Anthony Gerard"
3337,"Yumi Hotta"
3338,"Yukari Umezawa"
3339,"Tetsuichiro Miyaki"
3340,"Pookie Rolf"
3341,"Alexis Kirsch"
3342,"E.R. Eddison"
3343,"Keith Henderson"
3344,"Gerald Ravenscourt Hayes"
3345,"Frederick P. Brooks Jr."
3346,"Junji Ito"
3347,"伊藤潤二 "
3348,"Naomi Kokubo"
3349,"Yōko Kamio"
3350,"神尾葉子 "
3351,"Lao Tzu"
3352,"J.P. Seaton"
3353,"Samuel Roukin"
3354,"Margot Paronis"
3355,"Mikhail Tal"
3356,"Iakov Damsky"
3357,"Kenneth P. Neat"
3358,"Hanon W. Russell"
3359,"Eiji Nonaka"
3360,"Brendan Frayne"
3361,"Fuyumi Ono"
3362,"小野 不由美"
3363,"Akihiro Yamada"
3364,"山田 章博"
3365,"Elye J. Alexander"
3366,"Alexander O. Smith"
3367,"Suzette Haden Elgin"
3368,"Hiroyuki Morioka"
3369,"Julie Powell"
3370,"Yasunari Kawabata"
3371,"Nancy Conrad"
3372,"Howard A. Klausner"
3373,"Buzz Aldrin"
3374,"Chie Shinohara"
3375,"Yayoi Ogawa"
3376,"小川 彌生"
3377,"Chieri Uegaki"
3378,"Stéphane Jorisch"
3379,"Suki Kim"
3380,"R. Scott Bakker"
3381,"Raymond E. Feist"
3382,"Roger Zelazny"
3383,"Scott Zrubeck"
3384,"Steven Brust"
3385,"Tamora Pierce"
3386,"Josepha Sherman"
3387,"Margaret Mahy"
3388,"Lesley McBain"
3389,"Bruce Rogers"
3390,"Pamela F. Service"
3391,"Jan Stirling"
3392,"Holly Black"
3393,"Doranna Durgin"
3394,"India Edghill"
3395,"Rosemary Edghill"
3396,"Esther M. Friesner"
3397,"Laura Anne Gilman"
3398,"Janis Ian"
3399,"Brett Hartinge"
3400,"Joyce Lankester Brisley"
3401,"Mandy Aftel"
3402,"Jackie French Koller"
3403,"Rebecca Guay"
3404,"Brett Booth"
3405,"Katherine Dunn"
3406,"Kenneth Lafreniere"
3407,"Sylvia Nasar"
3408,"Edward de Bono"
3409,"Sayadaw U. Pandita"
3410,"Kate Wheeler"
3411,"Swami Vivekananda"
3412,"Carlo Capararo"
3413,"Sergio Mancini"
3414,"Roberta Zuppet"
3415,"Juliet Marillier"
3416,"Andrew Solomon"
3417,"Frank Warren"
3418,"William Kalush"
3419,"Larry Sloman"
3420,"Melanie Rawn"
3421,"Kate Elliott"
3422,"Jennifer Roberson"
3423,"James Preller"
3424,"Jamie Smith"
3425,"Lois Gladys Leppard"
3426,"Konrad Eisenbichler"
3427,"Konrad Lorenz"
3428,"Marjorie Kerr Wilson"
3429,"David S. Garnett"
3430,"David Ferring"
3431,"Mercedes Lackey"
3432,"Roberta Gellis"
3433,"Sarah A. Hoyt"
3434,"Fiona Patton"
3435,"Janni Lee Simner"
3436,"Judith Tarr"
3437,"Larry Dixon"
3438,"Michael Z. Williamson"
3439,"Nancy Asire"
3440,"Richard Lee Byers"
3441,"Brenda Cooper"
3442,"Stephanie D. Shaver"
3443,"Kate Paulk"
3444,"Michael Longcor"
3445,"Ben Ohlander"
3446,"Eric Flint"
3447,"Dave Freer"
3448,"Gary A. Braunbeck"
3449,"John Helfers"
3450,"Elisabeth Waters"
3451,"Lawrence Schimel"
3452,"Mark Shepherd"
3453,"John Yezeguielian"
3454,"Mel White"
3455,"Kristin Schwengel"
3456,"Philip M. Austin"
3457,"Tanith Lee"
3458,"C.E. Murphy"
3459,"Bruce Patton"
3460,"Douglas Stone"
3461,"Sheila Heen"
3462,"Alisa Freedman"
3463,"Howard Hibbett"
3464,"J. Martin Holman"
3465,"Lane Dunlop"
3466,"Yukio Mishima"
3467,"Michael Emmerich"
3468,"Richard Olney"
3469,"Lady Sarashina"
3470,"Ivan Morris"
3471,"Audrey Niffenegger"
3472,"Maureen Child"
3473,"Susan Mallery"
3474,"Donna Tartt"
3475,"John Lawrence Peterson"
3476,"Tomie dePaola"
3477,"Richard Matheson"
3478,"Naomi Novik"
3479,"Dorothy L. Sayers"
3480,"Jill Paton Walsh"
3481,"Paul Belien"
3482,"Chiho Saito"
3483,"R.K. Narayan"
3484,"Junichi Satō"
3485,"Kaori Naruse"
3486,"Lennard Zinn"
3487,"Todd Telander"
3488,"Jon Kabat-Zinn"
3489,"June Casagrande"
3490,"Tomo Matsumoto"
3491,"Tomo Kimura"
3492,"Max Eilenberg"
3493,"Angela Barrett"
3494,"Teddy Slater"
3495,"Ron Dias"
3496,"Ric González"
3497,"Marianne Véron"
3498,"Mark Osteen"
3499,"Peter D. Kramer"
3500,"Rainer Funk"
3501,"Eiki Eiki"
3502,"Sashiko Sato"
3503,"Bambi Eloriaga"
3504,"Arien Mack"
3505,"Irvin Rock"
3506,"John M. Hull"
3507,"Oliver Sacks"
3508,"Paul De Man"
3509,"Wlad Godzich"
3510,"Ellis Weiner"
3511,"Barbara Davilman"
3512,"Gabi Payn"
3513,"Pearson Scott Foresman"
3514,"William S. Gray"
3515,"Chester Gould"
3516,"Ashley Wood"
3517,"Max Allan Collins"
3518,"Lawrence Sutin"
3519,"John Brunner"
3520,"Jayne Castle"
3521,"Susanna Clarke"
3522,"Ana María de la Fuente"
3523,"Lan Samantha Chang"
3524,"Rick Bass"
3525,"Richard Flanagan"
3526,"Mary Karr"
3527,"Celeste Bradley"
3528,"Matthew Kneale"
3529,"Halldór Laxness"
3530,"James Anderson Thompson"
3531,"Magnus Magnusson"
3532,"Philip Roughton"
3533,"Adam Haslett"
3534,"Alistair MacLeod"
3535,"Susanna Basso"
3536,"Ryū Murakami"
3537,"Stephen Snyder"
3538,"Bob Dylan"
3539,"Jonathan Cott"
3540,"Michael Gray"
3541,"Stephen Wright"
3542,"Victor Villaseñor"
3543,"Russ McDonald"
3544,"Rudolfo Anaya"
3545,"Tantoo Cardinal"
3546,"Patricia McHugh"
3547,"Neil Cole"
3548,"Leonard Sweet"
3549,"Jack Coulehan"
3550,"Robert Coles"
3551,"George Ford"
3552,"Cole Porter"
3553,"Robert Kimball"
3554,"Michael Spring"
3555,"Steve Eddy"
3556,"Richard Reeves"
3557,"Carrie Vaughn"
3558,"Ken Mandelbaum"
3559,"O. Henry"
3560,"Bennett Cerf"
3561,"Van H. Cartmell"
3562,"Peggy Parish"
3563,"Lynn Sweat"
3564,"Michael Rabiger"
3565,"Bill Nichols"
3566,"Michael W. Dean"
3567,"Mark Mazower"
3568,"Leon Sciaky"
3569,"Peter Sciaky"
3570,"Colin Wilson"
3571,"Mike Carey"
3572,"Glenn Fabry"
3573,"Herman Wouk"
3574,"Gaston Leroux"
3575,"Terry Hale"
3576,"Alex Austin"
3577,"Francesca Lia Block"
3578,"Thich Nhat Hanh"
3579,"Arnold Kotler"
3580,"Mikal Gilmore"
3581,"Adam Woog"
3582,"Legs McNeil"
3583,"Gillian McCain"
3584,"Ian Glasper"
3585,"David Weisman"
3586,"Melissa Painter"
3587,"Jean Stein"
3588,"George Plimpton"
3589,"James Fenimore Cooper"
3590,"Blake Nevius"
3591,"Rudolph F. Rau"
3592,"Eike Schönfeld"
3593,"Donald J. Sobol"
3594,"Leonard W. Shortall"
3595,"Warren Chang"
3596,"Gail Owens"
3597,"Qiu Xiaolong"
3598,"Stendhal "
3599,"Burton Raffel"
3600,"Robert M. Adams"
3601,"Robert Robinson"
3602,"Jonathan Slevin"
3603,"Mark Wigan"
3604,"Gilbert Sale"
3605,"Suzanne Sale"
3606,"B.C.J.G. Knight"
3607,"Jean Stewart"
3608,"Robert Andrew Parker"
3609,"Roger Pearson"
3610,"Margaret Mauldon"
3611,"Lord Dunsany"
3612,"S.T. Joshi"
3613,"Sidney H. Sime"
3614,"William Morris"
3615,"Michale W. Perry"
3616,"Johann Wolfgang von Goethe"
3617,"David Luke"
3618,"Peter Salm"
3619,"Gotthold Ephraim Lessing"
3620,"Mark Yarnell"
3621,"Rene Reid Yarnell"
3622,"Yochai Benkler"
3623,"季思聰 "
3624,"Tim Bogenn"
3625,"Jennifer Weiner"
3626,"Emma McLaughlin"
3627,"Nicola Kraus"
3628,"William Gibson"
3629,"R.C. Sproul"
3630,"Jerome Karabel"
3631,"Norman L. Geisler"
3632,"Stephanie Laurens"
3633,"John Major Jenkins"
3634,"Terence McKenna"
3635,"Marco Polo"
3636,"Howard Mittelmark"
3637,"Milton Rugoff"
3638,"John Marco"
3639,"David Baldacci"
3640,"S.E. Hinton"
3641,"Betty Smith"
3642,"Page Stegner"
3643,"Richard W. Etulain"
3644,"Pat Rogers"
3645,"Ted Bader"
3646,"Marilyn Bader"
3647,"Adela Pinch"
3648,"Prunella Scales"
3649,"Claudia L. Johnson"
3650,"Edward Albee"
3651,"Mark Hussey"
3652,"Jeanne Schulkind"
3653,"Susan Dick"
3654,"Anne Olivier Bell"
3655,"Andrew McNeillie"
3656,"Leonard Woolf"
3657,"Gertrude Stein"
3658,"Kate Mosse"
3659,"James Luceno"
3660,"James E. Irby"
3661,"Donald A. Yates"
3662,"André Maurois"
3663,"Dean Koontz"
3664,"Barry Moser"
3665,"Erhan Sunar"
3666,"Lotte H. Eisner"
3667,"Kerry Patterson"
3668,"Joseph Grenny"
3669,"Ron McMillan"
3670,"Al Switzler"
3671,"Robert Scoble"
3672,"Shel Israel"
3673,"Margaret Shepherd"
3674,"Penny Carter"
3675,"Sharon Hogan"
3676,"Stephen Miller"
3677,"Michka Assayas"
3678,"David Lazar"
3679,"Jeanette Winterson"
3680,"Helena Grice"
3681,"Tim Woods"
3682,"Alexander Walker"
3683,"Alfred Hitchcock"
3684,"Don Tothe"
3685,"Robert A. Harris"
3686,"Michael S. Lasky"
3687,"Robert Arthur"
3688,"Stephen Rebello"
3689,"Joanne Harris"
3690,"Fran Warde"
3691,"Georg Feuerstein"
3692,"Roger Walsh"
3693,"William Hope"
3694,"Laurel Lefkow"
3695,"Silvia Alemany"
3696,"Arnold Rampersad"
3697,"Haven Kimmel"
3698,"Barry Hughart"
3699,"Frank N. Magill"
3700,"John Granger"
3701,"Ann Granger"
3702,"Günter Grass"
3703,"Viggo Mortensen"
3704,"William M. Bass"
3705,"Jon Jefferson"
3706,"David Colbert"
3707,"Margo Daly"
3708,"David Leffman"
3709,"Anne Dehne"
3710,"Chris Scott"
3711,"Rough Guides"
3712,"Jan Dodd"
3713,"Mark Lewis"
3714,"Ron Emmons"
3715,"托爾金 "
3716,"朱學恆 "
3717,"David Salo"
3718,"Laurell K. Hamilton"
3719,"Hugh Miller"
3720,"Jessica Snyder Sachs"
3721,"Diane Mott Davidson"
3722,"Poppy Z. Brite"
3723,"The Harvard Lampoon"
3724,"Henry N. Beard"
3725,"Douglas C. Kenney"
3726,"Francis Ledoux"
3727,"Michael Bakewell"
3728,"Stephen Oliver"
3729,"Ian Holm"
3730,"Michael Hordern"
3731,"Robert Stephens"
3732,"John Le Mesurier"
3733,"Peter Woodthorpe"
3734,"Gerard Murphy"
3735,"Hugh Dickson"
3736,"Peter Vaughan"
3737,"Peter Howell"
3738,"Piers Anthony"
3739,"Jonathan A. Goldstein"
3740,"Anonymous "
3741,"Terry Brooks"
3742,"Witold Gombrowicz"
3743,"Danuta Borchardt"
3744,"Alastair Hamilton"
3745,"Eric Mosbacher"
3746,"Bill Johnston"
3747,"McSweeney's Publishing"
3748,"Laurel Thatcher Ulrich"
3749,"Karen Cushman"
3750,"Elizabeth Davis"
3751,"Suzanne Arms"
3752,"Sheryl Feldman"
3753,"Penny Armstrong"
3754,"Gretchen Moran Laskas"
3755,"Jan M. Kriebs"
3756,"Carolyn L. Gegor"
3757,"Christopher R. Howard"
3758,"Jonathan Ames"
3759,"Joe Meno"
3760,"Eric Hanson"
3761,"Merton M. Sealts Jr."
3762,"Richard Wright"
3763,"Edmond Rostand"
3764,"Eteel Lawson"
3765,"Lowell Bair"
3766,"Robert Pinsky"
3767,"Michael Mazur"
3768,"Alexander C. Irvine"
3769,"Ronald L. Martinez"
3770,"Robert M. Durling"
3771,"Robert Turner"
3772,"Ann Rule"
3773,"Katrina Kittle"
3774,"Eric Hansen"
3775,"Terry Moore"
3776,"Georges Simenon"
3777,"Geoffrey Sainsbury"
3778,"David Watson"
3779,"Louis Sachar"
3780,"Jean Sarocchi"
3781,"Ellen Conroy Kennedy"
3782,"Philip Thody"
3783,"Pierre-Louis Rey"
3784,"P. Morgan"
3785,"E.T. Jones"
3786,"David Zane Mairowitz"
3787,"Alain Korkos"
3788,"Simon Cleveland"
3789,"Andy Kubert"
3790,"Richard Isanove"
3791,"Peter Sanderson"
3792,"Todd Klein"
3793,"Michael H. Jackson"
3794,"Danny Palmerlee"
3795,"Carolyn McCarthy"
3796,"Michael Grosberg"
3797,"Robert Egan"
3798,"B.K. Beckwith"
3799,"Howard Brodie"
3800,"Grantland Rice"
3801,"Gemma Rovira"
3802,"Carole Nelson Douglas"
3803,"Emma Merritt"
3804,"Marilyn Campbell"
3805,"Patricia Rice"
3806,"Mary Balogh"
3807,"Adam McCauley"
3808,"Rex Pickett"
3809,"Alexander Payne"
3810,"Jim Taylor"
3811,"Richard Dooling"
3812,"Andre Dubus III"
3813,"Fontaine Dollas Dubus"
3814,"Mark Zwonitzer"
3815,"Charles Hirshberg"
3816,"Les Beletsky"
3817,"Jon L. Dunn"
3818,"Jonathan Alderfer"
3819,"Anne Michaels"
3820,"Barbara Haworth-Attard"
3821,"Albert Einstein"
3822,"Nigel Calder"
3823,"Robert W. Lawson"
3824,"Robert Geroch"
3825,"David C. Cassidy"
3826,"Ben Schoen"
3827,"Andy Gordon"
3828,"Gretchen Stull"
3829,"Emerson Spartz"
3830,"Jamie Lawrence"
3831,"Gemma Rovira Ortega"
3832,"Galadriel Waters"
3833,"Astre Mithrandir"
3834,"Peter Needham"
3835,"Bianca Southwood"
3836,"Iain Pears"
3837,"Jodi Cobb"
3838,"Jane Haddam"
3839,"Billy Mills"
3840,"Maja Ueberle-Pfaff"
3841,"Isabel Margelí"
3842,"Claude Seban"
3843,"John Milton"
3844,"Gordon Teskey"
3845,"Judith McNaught"
3846,"Gustave Doré"
3847,"Gia Bathory Al Babel"
3848,"Tess Uriza Holthe"
3849,"Thad Carhart"
3850,"Ann Packer"
3851,"Michael Wharton"
3852,"Kate Chopin"
3853,"Alyssa Harad"
3854,"John Grigsby"
3855,"Matt Wagner"
3856,"Rich Rankin"
3857,"Chris Pitzer"
3858,"Diana Schutz"
3859,"Harry Rowohlt"
3860,"Anthony Powell"
3861,"Michael Barber"
3862,"Ron Chernow"
3863,"Harvey Pekar"
3864,"Gary Dumm"
3865,"Kathy Acker"
3866,"Janet Wallach"
3867,"Queen Latifah"
3868,"Frank Morrison"
3869,"Jill Conner Browne"
3870,"Catherine Gilbert Murdock"
3871,"Eleanor Herman"
3872,"Philippa Gregory"
3873,"Z.Z. Packer"
3874,"María Pérez López de Heredia"
3875,"Marta Torent López de Lamadrid"
3876,"Mark Dunn"
3877,"Jean Gooder"
3878,"Richard Preston"
3879,"Judith Larner Lowry"
3880,"Laurie Halse Anderson"
3881,"Mark Salisbury"
3882,"Mary Downing Hahn"
3883,"Kate Atkinson"
3884,"Sigmund Freud"
3885,"Philip Rieff"
3886,"Armistead Maupin"
3887,"Colson Whitehead"
3888,"Beverly Daniel Tatum"
3889,"Terry Deary"
3890,"John Fowles"
3891,"Tobias Churton"
3892,"Elizabeth M. Butler"
3893,"Agatha Christie"
3894,"Robert Welch Herrick"
3895,"Hugh Fraser"
3896,"Rosalind Ayres"
3897,"David Suchet"
3898,"Mary Westmacott"
3899,"Charles Osborne"
3900,"Peter Sallis"
3901,"Cyril Luckham"
3902,"Edward De Souza"
3903,"Rachel Gurney"
3904,"Nicky Henson"
3905,"Deryck Guyler"
3906,"Jonathan Cecil"
3907,"Chris Miller"
3908,"Ed Gorman"
3909,"Lorna Landvik"
3910,"Mechtild Sandberg-Ciletti"
3911,"Mechtild Ciletti"
3912,"Jules Feiffer"
3913,"Fred Saberhagen"
3914,"Robert Shekter"
3915,"Panchita Llona"
3916,"Philip José Farmer"
3917,"Richard A. Lupoff"
3918,"Bruce Coville"
3919,"Robin Wayne Bailey"
3920,"Robert Gould"
3921,"Suzanne Jill Levine"
3922,"Margarita Guerrero"
3923,"Gordon Botherston"
3924,"Peter Hulme"
3925,"Călin-Andrei Mihăilescu"
3926,"Doyle Brunson"
3927,"Mike Caro"
3928,"David Reese"
3929,"Joey Hawthorne"
3930,"David Sklansky"
3931,"Bobby Baldwin"
3932,"Michael E. Doyle"
3933,"Brian Doyle"
3934,"Mary Miller Doyle"
3935,"John M. Lynch"
3936,"Hideyuki Kikuchi"
3937,"Christopher Ricks"
3938,"Susanne Woods"
3939,"Merritt Y. Hughes"
3940,"Thomas Hobbes"
3941,"Edwin M. Curley"
3942,"Peter Blegvad"
3943,"Alexis de Tocqueville"
3944,"Isaac Kramnick"
3945,"Gerald Bevan"
3946,"Delba Winthrop"
3947,"John Kay"
3948,"John Einarson"
3949,"Victor Skrebneski"
3950,"Theodore Ziolkowski"
3951,"Burton Pike"
3952,"Edla Valdna"
3953,"Catherine Hutter"
3954,"Marcelle Clements"
3955,"Nathan Haskell Dole"
3956,"Thomas Carlyle"
3957,"R. Dillon Boylan"
3958,"Teresa Edgerton"
3959,"Donald A. Mackenzie"
3960,"Janna Levin"
3961,"Jon Agar"
3962,"Jon Turney"
3963,"Brian Rotman"
3964,"Anthony Mcreavy"
3965,"Scott Wetzler"
3966,"Mary M. Flekke"
3967,"Sarah E. MacDonald"
3968,"Randall M. MacDonald"
3969,"Donna Goldberg"
3970,"Jennifer Zwiebel"
3971,"Belva Plain"
3972,"Erle Stanley Gardner"
3973,"Susan Kandel"
3974,"Martin Millar"
3975,"Chris Bachalo"
3976,"Mark Buckingham"
3977,"Tori Amos"
3978,"Michael Zulli"
3979,"Jesse Cohen"
3980,"Joseph D'Agnese"
3981,"John T. Shawcross"
3982,"J. Martin Evans"
3983,"Jonathan Goldberg"
3984,"Christopher Isherwood"
3985,"William Caskey"
3986,"Barry Lopez"
3987,"Richard Rhodes"
3988,"Edmund Wilson"
3989,"Owen Thomas"
3990,"William John Rossi"
3991,"Henry David Thoreau"
3992,"William Rossi"
3993,"Elizabeth Hall Witherell"
3994,"Carl Bode"
3995,"Barry M. Andrews"
3996,"Verlyn Flieger"
3997,"David E. Smith (Turgon of TheOneRing.net"
3998,"Graham Masterton"
3999,"Roy C. Flannagan"
4000,"Terry Eagleton"
4001,"Leonard Baskin"
4002,"Chris Raschka"
4003,"Richard Brzezinski"
4004,"Graham Turner"
4005,"Kurt Busiek"
4006,"Alex Ross"
4007,"Fabian Nicieiza"
4008,"Len Wein"
4009,"Gerry Conway"
4010,"Pete Woods"
4011,"José Luis García-López"
4012,"Stan Lee"
4013,"Roy Thomas"
4014,"Tom DeFalco"
4015,"Steve Ditko"
4016,"Jack Kirby"
4017,"Herb Trimpe"
4018,"Ross Andru"
4019,"Geoff Johns"
4020,"Renato Guedes"
4021,"Mark Waid"
4022,"Elliot S. Maggin"
4023,"Mike Wieringo"
4024,"Howard Porter"
4025,"Oscar Jimenez"
4026,"Humberto Ramos"
4027,"José Marzán Jr."
4028,"Wayne Faucher"
4029,"Scott Peterson"
4030,"Dennis Janke"
4031,"Phil Jimenez"
4032,"J.H. Williams III"
4033,"John Stokes"
4034,"Mick Gray"
4035,"Dan Green"
4036,"Paco Medina"
4037,"Maureen Johnson"
4038,"Jillian Hunter"
4039,"Judith A. Lansdowne"
4040,"Blake Nelson"
4041,"Daniel Quinn"
4042,"Barbara Hambly"
4043,"Ishmael Reed"
4044,"Gérard H. Durand"
4045,"Edwin A. Abbott"
4046,"Rosemary Jann"
4047,"Ian Stewart"
4048,"Lynn Kurland"
4049,"David Bowie"
4050,"Mick Rock"
4051,"Terry Lee Rioux"
4052,"Michael K. Brett-Surman"
4053,"Thomas R. Holtz Jr."
4054,"Bob Walters"
4055,"Alec MacLellan"
4056,"Willie Dixon"
4057,"Don Snowden"
4058,"James Gleick"
4059,"Chinua Achebe"
4060,"Emily Mann"
4061,"Sarah L. Delany"
4062,"A. Elizabeth Delany"
4063,"Amy Hill Hearth"
4064,"H.R. Giger"
4065,"Kathi Christen"
4066,"Adrienne Theimer"
4067,"Ernst Fuchs"
4068,"Aleksandr Solzhenitsyn"
4069,"H.T. Willetts"
4070,"Richard B. Alley"
4071,"James Baldwin"
4072,"Willa Cather"
4073,"Antonia Juhasz"
4074,"John Ormsby"
4075,"Michael Dorris"
4076,"David Minter"
4077,"Ben Wasson"
4078,"C. Vann Woodward"
4079,"Richard H. King"
4080,"Irving Howe"
4081,"Ralph Ellison"
4082,"Christopher Priest"
4083,"Kate Jacobs"
4084,"John Diamond"
4085,"Jean-Pierre Pugi"
4086,"Bram Stoker"
4087,"Robert Whitfield"
4088,"Nina Auerbach"
4089,"David J. Skal"
4090,"John Crowther"
4091,"Christopher Bigsby"
4092,"Fred Anderson"
4093,"David R. George III"
4094,"George Gamow"
4095,"Richard Hanley"
4096,"Susan Ring"
4097,"Kirk Albert Etienne"
4098,"Robert L. Wolke"
4099,"Marlene Parrish"
4100,"Kirk Etienne Albert"
4101,"Michael James Luzzi"
4102,"Marcy Kelman"
4103,"Andy Mastrocinque"
4104,"Anna Okabe"
4105,"Kelly Preston"
4106,"Katie Nix"
4107,"Hanoch Gutfreund"
4108,"David Weber"
4109,"Elizabeth Moon"
4110,"John Lescroart"
4111,"Randall Kenan"
4112,"Gary Oates"
4113,"Robert Paul Lamb"
4114,"Randy Clark"
4115,"Walter Hooper"
4116,"Nadia May"
4117,"Carl Sagan"
4118,"Ann Druyan"
4119,"Gene Stone"
4120,"David Jou i Mirabent"
4121,"Barton Zwiebach"
4122,"Frederick Seitz"
4123,"Raymond Todd"
4124,"Emerson Eggerichs"
4125,"Theodore L. Brown"
4126,"H. Eugene LeMay Jr."
4127,"Bruce E. Bursten"
4128,"John W. Dettman"
4129,"Douglas C. Giancoli"
4130,"Paul M. Fishbane"
4131,"Stephen Gasiorowicz"
4132,"Stephen T. Thornton"
4133,"Marguerite Henry"
4134,"Wesley Dennis"
4135,"Enid Blyton"
4136,"Chris L. Demarest"
4137,"Berlitz Publishing Company"
4138,"Charles Tang"
4139,"Eleanor Clymer"
4140,"Ursula Koering"
4141,"Sarah Elbert"
4142,"James Bernardin"
4143,"Kerry A. Graves"
4144,"Dan Andreasen"
4145,"Gary B. Nash"
4146,"bell hooks"
4147,"Shane W. Evans"
4148,"Vijay Prashad"
4149,"W.E.B. Du Bois"
4150,"Robert Gregg"
4151,"Cornel West"
4152,"Lani Guinier"
4153,"Stephen L. Carter"
4154,"Richard Proenneke"
4155,"John Branson"
4156,"James L. Nelson"
4157,"Laurel Merlington"
4158,"Rachel Klein"
4159,"Maile Meloy"
4160,"Ellen Meloy"
4161,"Judith M. Meloy"
4162,"Marilyn Johnson"
4163,"Jim Butcher"
4164,"Max Brod"
4165,"Joseph Kresh"
4166,"Martin Greenberg"
4167,"Willa Muir"
4168,"Edwin Muir"
4169,"Nabum N. Glazer"
4170,"Breon Mitchell"
4171,"Arthur H. Samuelson"
4172,"Roberto Calasso"
4173,"Nigel J. Cooper"
4174,"Peter Constantine"
4175,"Cynthia Ozick"
4176,"John D. Fitzgerald"
4177,"Vince Neil"
4178,"Nikki Sixx"
4179,"Tommy Lee"
4180,"Mick Mars"
4181,"Margo Culley"
4182,"John Bolton"
4183,"Scott Hampton"
4184,"Charles Vess"
4185,"Paul Johnson"
4186,"Nina Bawden"
4187,"M. John Harrison"
4188,"Edward R. Tufte"
4189,"Nora Roberts"
4190,"Juan Larrea"
4191,"Paul Collins"
4192,"Martin Gardner"
4193,"Maki Murakami"
4194,"Mikhail Bulgakov"
4195,"Michael Karpelson"
4196,"Elena N. Mahlow"
4197,"Михаил Булгаков"
4198,"Amir D. Aczel"
4199,"Charles Stross"
4200,"Shandra Marie"
4201,"Jared Doreck"
4202,"Ben Marcus"
4203,"Ergin Altay"
4204,"A.D.P. Briggs"
4205,"Jane Kentish"
4206,"John M. Fein"
4207,"Adolfo Bioy Casares"
4208,"Tim Flannery"
4209,"Kristiana Gregory"
4210,"Simon Singh"
4211,"Eoin Colfer"
4212,"Melinda Long"
4213,"David Shannon"
4214,"Terry Breverton"
4215,"Tony Ring"
4216,"Barry Day"
4217,"John Mortimer"
4218,"David Palladini"
4219,"John Ray Jr."
4220,"Kathryn Hewitt"
4221,"Michael Sheen"
4222,"Kate Beckinsale"
4223,"Fiona Shaw"
4224,"Norman Rodway"
4225,"H. Jay Riker"
4226,"Kevin D. Mitnick"
4227,"William L. Simon"
4228,"George Stalk Jr."
4229,"Rob Lachenauer"
4230,"Robert Lachenauer"
4231,"John Butman"
4232,"Raph Koster"
4233,"Will Wright"
4234,"Ian Martin"
4235,"Katie Elliott"
4236,"Sei Shōnagon"
4237,"Bill Richardson"
4238,"Stanisław Lem"
4239,"Michael Kandel"
4240,"Daniel Mróz"
4241,"Peter Kreeft"
4242,"Blaise Pascal"
4243,"Denis Diderot"
4244,"Charles Coulston Gillispie"
4245,"Leonard Tancock"
4246,"Deane B. Judd"
4247,"Peter Hutchinson"
4248,"Elisabeth Stopp"
4249,"Anthony Briggs"
4250,"Orlando Figes"
4251,"Alistair Horne"
4252,"A.N. Wilson"
4253,"Peter Turchin"
4254,"Linda Jennings"
4255,"Fred Kaplan"
4256,"George Cruikshank"
4257,"Jill Muller"
4258,"Unknown "
4259,"A.T. Hatto"
4260,"François Rabelais"
4261,"Thomas Urquhart"
4262,"Pierre Le Motteux"
4263,"M.A. Screech"
4264,"Maurice Merleau-Ponty"
4265,"Colin Smith"
4266,"Dermot Moran"
4267,"Robert Sokolowski"
4268,"Albert Hofstadter"
4269,"James Black Baillie"
4270,"Don Ihde"
4271,"Immanuel Kant"
4272,"J.M.D. Meiklejohn"
4273,"Paul Guyer"
4274,"Allen W. Wood"
4275,"Werner S. Pluhar"
4276,"Patricia Kitcher"
4277,"James W. Ellington"
